Year,Week,Home Team,Away Team
2023,12,Lions,Packers
2023,12,Cowboys,Washington
2023,12,Seahawks,49ers
2023,12,Jets,Dolphins
2023,12,Falcons,Saints
2023,12,Bengals,Steelers
2023,12,Titans,Panthers
2023,12,Colts,Buccaneers
2023,12,Giants,Patriots
2023,12,Texans,Jaguars
2023,12,Broncos,Browns
2023,12,Cardinals,Rams
2023,12,Raiders,Chiefs
2023,12,Eagles,Bills
2023,12,Chargers,Ravens
2023,12,Vikings,Bears
