Year,Week,Home Team,Away Team
2023,9,Steelers,Titans
2023,9,Chiefs,Dolphins
2023,9,Falcons,Vikings
2023,9,Browns,Cardinals
2023,9,Packers,Rams
2023,9,Patriots,Washington
2023,9,Saints,Bears
2023,9,Ravens,Seahawks
2023,9,Texans,Buccaneers
2023,9,Panthers,Colts
2023,9,Raiders,Giants
2023,9,Eagles,Cowboys
2023,9,Bengals,Bills
2023,9,Jets,Chargers
