Year,Week,Home Team,Away Team
2023,1,Chiefs,Lions
2023,1,Falcons,Panthers
2023,1,Browns,Bengals
2023,1,Colts,Jaguars
2023,1,Vikings,Buccaneers
2023,1,Saints,Titans
2023,1,Steelers,49ers
2023,1,Washington,Cardinals
2023,1,Ravens,Texans
2023,1,Bears,Packers
2023,1,Broncos,Raiders
2023,1,Patriots,Eagles
2023,1,Chargers,Dolphins
2023,1,Seahawks,Rams
2023,1,Giants,Cowboys
2023,1,Jets,Bills
