Year,Week,Home Team,Away Team
2023,11,Ravens,Bengals
2023,11,Browns,Steelers
2023,11,Lions,Bears
2023,11,Packers,Chargers
2023,11,Dolphins,Raiders
2023,11,Washington,Giants
2023,11,Panthers,Cowboys
2023,11,Jaguars,Titans
2023,11,Texans,Cardinals
2023,11,49ers,Buccaneers
2023,11,Bills,Jets
2023,11,Rams,Seahawks
2023,11,Broncos,Vikings
2023,11,Chiefs,Eagles
