Year,Week,Home Team,Away Team
2020,14,Rams,Patriots
2020,14,Buccaneers,Vikings
2020,14,Giants,Cardinals
2020,14,Dolphins,Chiefs
2020,14,Jaguars,Titans
2020,14,Bengals,Cowboys
2020,14,Bears,Texans
2020,14,Panthers,Broncos
2020,14,Seahawks,Jets
2020,14,Raiders,Colts
2020,14,Lions,Packers
2020,14,49ers,Washington
2020,14,Eagles,Saints
2020,14,Chargers,Falcons
2020,14,Bills,Steelers
2020,14,Browns,Ravens
