Year,Week,Home Team,Away Team
2020,4,Jets,Broncos
2020,4,Washington,Ravens
2020,4,Buccaneers,Chargers
2020,4,Dolphins,Seahawks
2020,4,Texans,Vikings
2020,4,Lions,Saints
2020,4,Cowboys,Browns
2020,4,Bengals,Jaguars
2020,4,Bears,Colts
2020,4,Panthers,Cardinals
2020,4,Rams,Giants
2020,4,Raiders,Bills
2020,4,49ers,Eagles
2020,4,Chiefs,Patriots
2020,4,Packers,Falcons
