Year,Week,Home Team,Away Team
2020,15,Raiders,Chargers
2020,15,Broncos,Bills
2020,15,Packers,Panthers
2020,15,Washington,Seahawks
2020,15,Vikings,Bears
2020,15,Dolphins,Patriots
2020,15,Ravens,Jaguars
2020,15,Falcons,Buccaneers
2020,15,Cowboys,49ers
2020,15,Titans,Lions
2020,15,Colts,Texans
2020,15,Cardinals,Eagles
2020,15,Rams,Jets
2020,15,Saints,Chiefs
2020,15,Giants,Browns
2020,15,Bengals,Steelers
