Year,Week,Home Team,Away Team
2020,9,49ers,Packers
2020,9,Washington,Giants
2020,9,Titans,Bears
2020,9,Vikings,Lions
2020,9,Chiefs,Panthers
2020,9,Jaguars,Texans
2020,9,Colts,Ravens
2020,9,Bills,Seahawks
2020,9,Falcons,Broncos
2020,9,Chargers,Raiders
2020,9,Cowboys,Steelers
2020,9,Cardinals,Dolphins
2020,9,Buccaneers,Saints
2020,9,Jets,Patriots
