Year,Week,Home Team,Away Team
2022,4,Bengals,Dolphins
2022,4,Saints,Vikings
2022,4,Falcons,Browns
2022,4,Cowboys,Washington
2022,4,Lions,Seahawks
2022,4,Colts,Titans
2022,4,Giants,Bears
2022,4,Eagles,Jaguars
2022,4,Steelers,Jets
2022,4,Ravens,Bills
2022,4,Texans,Chargers
2022,4,Panthers,Cardinals
2022,4,Packers,Patriots
2022,4,Raiders,Broncos
2022,4,Buccaneers,Chiefs
2022,4,49ers,Rams
