Year,Week,Home Team,Away Team
2019,1,Bears,Packers
2019,1,Panthers,Rams
2019,1,Eagles,Washington
2019,1,Jets,Bills
2019,1,Vikings,Falcons
2019,1,Dolphins,Ravens
2019,1,Jaguars,Chiefs
2019,1,Browns,Titans
2019,1,Chargers,Colts
2019,1,Seahawks,Bengals
2019,1,Buccaneers,49ers
2019,1,Cowboys,Giants
2019,1,Cardinals,Lions
2019,1,Patriots,Steelers
2019,1,Saints,Texans
2019,1,Raiders,Broncos
