Year,Week,Home Team,Away Team
2018,2,Bengals,Ravens
2018,2,Falcons,Panthers
2018,2,Washington,Colts
2018,2,Titans,Texans
2018,2,Buccaneers,Eagles
2018,2,Steelers,Chiefs
2018,2,Jets,Dolphins
2018,2,Bills,Chargers
2018,2,Packers,Vikings
2018,2,Saints,Browns
2018,2,49ers,Lions
2018,2,Rams,Cardinals
2018,2,Jaguars,Patriots
2018,2,Broncos,Raiders
2018,2,Cowboys,Giants
2018,2,Bears,Seahawks
