Year,Week,Home Team,Away Team
2019,2,Panthers,Buccaneers
2019,2,Ravens,Cardinals
2019,2,Washington,Cowboys
2019,2,Titans,Colts
2019,2,Steelers,Seahawks
2019,2,Giants,Bills
2019,2,Bengals,49ers
2019,2,Lions,Chargers
2019,2,Packers,Vikings
2019,2,Texans,Jaguars
2019,2,Dolphins,Patriots
2019,2,Raiders,Chiefs
2019,2,Rams,Saints
2019,2,Broncos,Bears
2019,2,Falcons,Eagles
2019,2,Jets,Browns
