Year,Week,Home Team,Away Team
2019,17,Bills,Jets
2019,17,Buccaneers,Falcons
2019,17,Panthers,Saints
2019,17,Bengals,Browns
2019,17,Lions,Packers
2019,17,Chiefs,Chargers
2019,17,Vikings,Bears
2019,17,Patriots,Dolphins
2019,17,Ravens,Steelers
2019,17,Giants,Eagles
2019,17,Cowboys,Washington
2019,17,Texans,Titans
2019,17,Jaguars,Colts
2019,17,Broncos,Raiders
2019,17,Rams,Cardinals
2019,17,Seahawks,49ers
