Year,Week,Home Team,Away Team
2022,5,Broncos,Colts
2022,5,Packers,Giants
2022,5,Bills,Steelers
2022,5,Browns,Chargers
2022,5,Vikings,Bears
2022,5,Patriots,Lions
2022,5,Saints,Seahawks
2022,5,Jets,Dolphins
2022,5,Buccaneers,Falcons
2022,5,Washington,Titans
2022,5,Jaguars,Texans
2022,5,Panthers,49ers
2022,5,Rams,Cowboys
2022,5,Cardinals,Eagles
2022,5,Ravens,Bengals
2022,5,Chiefs,Raiders
