Year,Week,Home Team,Away Team
2022,13,Patriots,Bills
2022,13,Falcons,Steelers
2022,13,Bears,Packers
2022,13,Lions,Jaguars
2022,13,Vikings,Jets
2022,13,Giants,Washington
2022,13,Eagles,Titans
2022,13,Ravens,Broncos
2022,13,Texans,Browns
2022,13,Rams,Seahawks
2022,13,49ers,Dolphins
2022,13,Bengals,Chiefs
2022,13,Raiders,Chargers
2022,13,Cowboys,Colts
2022,13,Buccaneers,Saints
