Year,Week,Home Team,Away Team
2023,3,49ers,Giants
2023,3,Browns,Titans
2023,3,Lions,Falcons
2023,3,Packers,Saints
2023,3,Dolphins,Broncos
2023,3,Vikings,Chargers
2023,3,Jets,Patriots
2023,3,Washington,Bills
2023,3,Jaguars,Texans
2023,3,Ravens,Colts
2023,3,Seahawks,Panthers
2023,3,Chiefs,Bears
2023,3,Cardinals,Cowboys
2023,3,Raiders,Steelers
2023,3,Buccaneers,Eagles
2023,3,Bengals,Rams
