Year,Week,Home Team,Away Team
2017,7,Raiders,Chiefs
2017,7,Bills,Buccaneers
2017,7,Steelers,Bengals
2017,7,Vikings,Ravens
2017,7,Dolphins,Jets
2017,7,Rams,Cardinals
2017,7,Bears,Panthers
2017,7,Browns,Titans
2017,7,Packers,Saints
2017,7,Colts,Jaguars
2017,7,49ers,Cowboys
2017,7,Giants,Seahawks
2017,7,Chargers,Broncos
2017,7,Patriots,Falcons
2017,7,Eagles,Washington
