Year,Week,Home Team,Away Team
2017,14,Falcons,Saints
2017,14,Bills,Colts
2017,14,Buccaneers,Lions
2017,14,Chiefs,Raiders
2017,14,Jaguars,Seahawks
2017,14,Texans,49ers
2017,14,Browns,Packers
2017,14,Bengals,Bears
2017,14,Panthers,Vikings
2017,14,Chargers,Washington
2017,14,Broncos,Jets
2017,14,Cardinals,Titans
2017,14,Giants,Cowboys
2017,14,Rams,Eagles
2017,14,Steelers,Ravens
2017,14,Dolphins,Patriots
