Year,Week,Home Team,Away Team
2017,17,Steelers,Browns
2017,17,Lions,Packers
2017,17,Colts,Texans
2017,17,Vikings,Bears
2017,17,Patriots,Jets
2017,17,Giants,Washington
2017,17,Eagles,Cowboys
2017,17,Falcons,Panthers
2017,17,Ravens,Bengals
2017,17,Titans,Jaguars
2017,17,Buccaneers,Saints
2017,17,Dolphins,Bills
2017,17,Chargers,Raiders
2017,17,Broncos,Chiefs
2017,17,Rams,49ers
2017,17,Seahawks,Cardinals
