Year,Week,Home Team,Away Team
2017,3,49ers,Rams
2017,3,Jaguars,Ravens
2017,3,Colts,Browns
2017,3,Eagles,Giants
2017,3,Jets,Dolphins
2017,3,Bills,Broncos
2017,3,Panthers,Saints
2017,3,Bears,Steelers
2017,3,Lions,Falcons
2017,3,Vikings,Buccaneers
2017,3,Patriots,Texans
2017,3,Titans,Seahawks
2017,3,Packers,Bengals
2017,3,Chargers,Chiefs
2017,3,Washington,Raiders
2017,3,Cardinals,Cowboys
