Year,Week,Home Team,Away Team
2021,17,Bills,Falcons
2021,17,Bears,Giants
2021,17,Bengals,Chiefs
2021,17,Cowboys,Cardinals
2021,17,Titans,Dolphins
2021,17,Colts,Raiders
2021,17,Patriots,Jaguars
2021,17,Saints,Panthers
2021,17,Jets,Buccaneers
2021,17,Washington,Eagles
2021,17,Chargers,Broncos
2021,17,49ers,Texans
2021,17,Seahawks,Lions
2021,17,Ravens,Rams
2021,17,Packers,Vikings
2021,17,Steelers,Browns
