Year,Week,Home Team,Away Team
2018,7,Cardinals,Broncos
2018,7,Chargers,Titans
2018,7,Buccaneers,Browns
2018,7,Eagles,Panthers
2018,7,Jets,Vikings
2018,7,Dolphins,Lions
2018,7,Bears,Patriots
2018,7,Colts,Bills
2018,7,Jaguars,Texans
2018,7,Ravens,Saints
2018,7,Washington,Cowboys
2018,7,49ers,Rams
2018,7,Chiefs,Bengals
2018,7,Falcons,Giants
