Year,Week,Home Team,Away Team
2018,1,Eagles,Falcons
2018,1,Ravens,Bills
2018,1,Giants,Jaguars
2018,1,Saints,Buccaneers
2018,1,Patriots,Texans
2018,1,Vikings,49ers
2018,1,Dolphins,Titans
2018,1,Colts,Bengals
2018,1,Browns,Steelers
2018,1,Chargers,Chiefs
2018,1,Broncos,Seahawks
2018,1,Panthers,Cowboys
2018,1,Cardinals,Washington
2018,1,Packers,Bears
2018,1,Lions,Jets
2018,1,Raiders,Rams
