Year,Week,Home Team,Away Team
2018,3,Browns,Jets
2018,3,Falcons,Saints
2018,3,Washington,Packers
2018,3,Eagles,Colts
2018,3,Vikings,Bills
2018,3,Dolphins,Raiders
2018,3,Ravens,Broncos
2018,3,Panthers,Bengals
2018,3,Texans,Giants
2018,3,Jaguars,Titans
2018,3,Chiefs,49ers
2018,3,Rams,Chargers
2018,3,Seahawks,Cowboys
2018,3,Cardinals,Bears
2018,3,Lions,Patriots
2018,3,Buccaneers,Steelers
