Year,Week,Home Team,Away Team
2017,1,Patriots,Chiefs
2017,1,Bills,Jets
2017,1,Washington,Eagles
2017,1,Titans,Raiders
2017,1,Texans,Jaguars
2017,1,Lions,Cardinals
2017,1,Bears,Falcons
2017,1,Bengals,Ravens
2017,1,Browns,Steelers
2017,1,Rams,Colts
2017,1,Packers,Seahawks
2017,1,49ers,Panthers
2017,1,Cowboys,Giants
2017,1,Vikings,Saints
2017,1,Broncos,Chargers
