Year,Week,Home Team,Away Team
2017,9,Jets,Bills
2017,9,Texans,Colts
2017,9,Jaguars,Bengals
2017,9,Saints,Buccaneers
2017,9,Giants,Rams
2017,9,Panthers,Falcons
2017,9,Eagles,Broncos
2017,9,Titans,Ravens
2017,9,49ers,Cardinals
2017,9,Seahawks,Washington
2017,9,Cowboys,Chiefs
2017,9,Dolphins,Raiders
2017,9,Packers,Lions
